time_trame,gyro_x_1,gyro_y_1,gyro_z_1,gyro_x_2,gyro_y_2,gyro_z_2,gyro_x_3,gyro_y_3,gyro_z_3,gyro_x_4,gyro_y_4,gyro_z_4,gyro_x_5,gyro_y_5,gyro_z_5,gyro_x_6,gyro_y_6,gyro_z_6,gyro_x_7,gyro_y_7,gyro_z_7,gyro_x_8,gyro_y_8,gyro_z_8,gyro_x_9,gyro_y_9,gyro_z_9,gyro_x_10,gyro_y_10,gyro_z_10,gyro_x_11,gyro_y_11,gyro_z_11,gyro_x_12,gyro_y_12,gyro_z_12,gyro_x_13,gyro_y_13,gyro_z_13,gyro_x_14,gyro_y_14,gyro_z_14,gyro_x_15,gyro_y_15,gyro_z_15,gyro_x_16,gyro_y_16,gyro_z_16,gyro_x_17,gyro_y_17,gyro_z_17,gyro_x_18,gyro_y_18,gyro_z_18,gyro_x_19,gyro_y_19,gyro_z_19,gyro_x_20,gyro_y_20,gyro_z_20
1728659146000,-35.84,0,17.92,-35.84,0,17.92,-53.76,17.92,17.92,-71.68,17.92,17.92,-53.76,0,17.92,-53.76,-35.84,17.92,-35.84,-71.68,35.84,-35.84,-53.76,17.92,-17.92,0,0,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,0,17.92,0,0,0,0,17.92,0,0,35.84,0,0
1728659147000,35.84,0,-17.92,53.76,0,-17.92,53.76,-17.92,-17.92,53.76,-35.84,-17.92,35.84,-35.84,-17.92,17.92,-17.92,0,0,0,0,17.92,17.92,-17.92,17.92,17.92,0,17.92,17.92,0,0,17.92,-17.92,17.92,17.92,0,0,35.84,-17.92,0,17.92,0,0,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,17.92,-35.84,35.84,17.92,-35.84,53.76,17.92
1728659148000,-35.84,53.76,17.92,-35.84,53.76,17.92,-35.84,53.76,17.92,-35.84,89.6,0,-17.92,125.44,0,0,89.6,17.92,-17.92,107.52,17.92,-17.92,71.68,17.92,-17.92,71.68,17.92,0,53.76,17.92,0,35.84,0,17.92,0,0,35.84,-17.92,0,53.76,-17.92,0,35.84,0,0,17.92,0,0,35.84,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92
1728659149000,35.84,-35.84,-17.92,35.84,-35.84,-17.92,35.84,-35.84,-17.92,17.92,-17.92,-17.92,0,-17.92,-17.92,-17.92,0,0,-17.92,0,0,-35.84,-17.92,0,-35.84,-17.92,0,-53.76,-35.84,0,-71.68,-53.76,17.92,-71.68,-53.76,17.92,-71.68,-53.76,35.84,-71.68,-71.68,17.92,-71.68,-53.76,17.92,-53.76,-53.76,17.92,-71.68,-53.76,17.92,-71.68,-35.84,35.84,-53.76,-17.92,35.84,-71.68,-35.84,53.76
1728659150000,-71.68,-17.92,53.76,-53.76,0,35.84,-53.76,0,35.84,-35.84,0,17.92,-53.76,17.92,35.84,-53.76,0,35.84,-35.84,0,35.84,-35.84,0,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-53.76,-17.92,17.92,-53.76,-17.92,17.92,-53.76,-17.92,17.92,-71.68,0,17.92,-71.68,-17.92,17.92,-89.6,0,17.92,-89.6,-17.92,17.92,-89.6,-17.92,17.92,-71.68,-17.92,17.92,-71.68,0,17.92
1728659151000,-71.68,0,17.92,-71.68,17.92,17.92,-71.68,17.92,17.92,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-53.76,35.84,35.84,-53.76,35.84,17.92,-53.76,35.84,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,0,17.92,-71.68,-17.92,35.84,-53.76,-35.84,35.84,-53.76,-35.84,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92
1728659152000,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-35.84,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,0,17.92,17.92,0,17.92,17.92,17.92,53.76,17.92,0,53.76,35.84,-17.92,53.76,35.84,-17.92,71.68,35.84,-35.84,35.84,0,-17.92,35.84,17.92,-17.92
1728659153000,35.84,17.92,-17.92,17.92,17.92,-17.92,0,0,0,-17.92,0,0,-35.84,0,17.92,-53.76,-17.92,17.92,-53.76,-17.92,0,-35.84,-17.92,0,-35.84,-17.92,0,-17.92,-17.92,0,-17.92,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,0,0,17.92,0,17.92,17.92,0,17.92,0,0,0,0,17.92,0,0
1728659154000,17.92,0,0,35.84,-17.92,-17.92,53.76,-17.92,-17.92,53.76,-17.92,-17.92,35.84,0,-17.92,71.68,0,-35.84,89.6,17.92,-35.84,89.6,17.92,-35.84,71.68,0,-35.84,71.68,0,-35.84,89.6,0,-35.84,89.6,0,-35.84,89.6,0,-35.84,71.68,-17.92,-35.84,71.68,-35.84,-35.84,53.76,-35.84,-35.84,53.76,-17.92,-35.84,53.76,-17.92,-35.84,71.68,-17.92,-35.84,89.6,0,-35.84
1728659155000,89.6,0,-35.84,89.6,0,-35.84,89.6,0,-35.84,107.52,0,-35.84,107.52,0,-35.84,125.44,0,-35.84,125.44,0,-35.84,125.44,0,-53.76,125.44,0,-35.84,107.52,0,-35.84,89.6,17.92,-35.84,89.6,35.84,-35.84,89.6,17.92,-35.84,89.6,17.92,-35.84,89.6,0,-35.84,71.68,0,-17.92,71.68,0,-17.92,71.68,0,-35.84,53.76,0,-35.84,53.76,0,-35.84
1728659156000,35.84,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,0,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,0,-17.92,17.92,0
1728659157000,-17.92,17.92,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,0,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728659158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-35.84,0,17.92,-53.76,0,17.92,-53.76,0,17.92,-53.76,0,17.92,-53.76,0,35.84,-71.68,0,35.84,-71.68,0,35.84,-71.68,0,35.84,-71.68,0,35.84,-71.68,-17.92,35.84,-71.68,-17.92,35.84,-71.68,-35.84,53.76
1728659159000,-71.68,-17.92,35.84,-53.76,-17.92,35.84,-71.68,-53.76,35.84,-53.76,-17.92,35.84,-53.76,0,17.92,-53.76,17.92,17.92,-53.76,35.84,17.92,-53.76,17.92,17.92,-35.84,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,0,35.84,17.92,-35.84,17.92,17.92,-35.84,35.84,17.92,-35.84,17.92,0,-17.92,17.92,0,-17.92,17.92,-17.92
1728659160000,0,0,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-35.84,-17.92,-35.84,-35.84,0,-35.84,-17.92,53.76,-17.92,-17.92,71.68,-17.92,-17.92,143.36,-35.84,-35.84,161.28,-53.76,-35.84,197.12,-107.52,-53.76,680.96,-125.44,-143.36,465.92,232.96,-232.96,430.08,179.2,-179.2,232.96,89.6,-17.92,-71.68,17.92,-35.84,340.48,17.92,-17.92,268.8,35.84,0,179.2,17.92,-89.6,179.2,0,-53.76,125.44,-17.92,-17.92
1728659161000,53.76,-17.92,0,17.92,-35.84,0,0,-35.84,-17.92,-17.92,-35.84,-17.92,-17.92,-35.84,0,-53.76,-35.84,17.92,-53.76,-17.92,17.92,-53.76,-17.92,17.92,-35.84,-17.92,17.92,-53.76,-17.92,17.92,-71.68,-17.92,17.92,-89.6,0,17.92,-89.6,-35.84,0,-125.44,-35.84,17.92,-89.6,-35.84,35.84,-71.68,0,35.84,-71.68,-35.84,35.84,-53.76,-35.84,35.84,-17.92,-17.92,17.92,-17.92,0,17.92
1728659162000,0,0,-17.92,17.92,0,-17.92,35.84,-17.92,-35.84,35.84,-17.92,-35.84,35.84,0,-35.84,35.84,17.92,-17.92,35.84,17.92,-17.92,35.84,35.84,-35.84,35.84,35.84,-17.92,35.84,35.84,-35.84,53.76,35.84,-35.84,35.84,53.76,-35.84,53.76,35.84,-35.84,35.84,53.76,-35.84,35.84,53.76,-35.84,35.84,71.68,-35.84,17.92,89.6,-35.84,17.92,89.6,-35.84,35.84,107.52,-35.84,53.76,161.28,-53.76
1728659163000,107.52,215.04,-53.76,71.68,161.28,-35.84,71.68,143.36,-35.84,107.52,107.52,-17.92,89.6,107.52,-35.84,89.6,89.6,-35.84,71.68,89.6,-35.84,53.76,53.76,-35.84,17.92,35.84,-17.92,-35.84,0,0,-71.68,-17.92,0,-71.68,-53.76,0,-89.6,-71.68,0,-71.68,-71.68,0,-71.68,-89.6,17.92,-71.68,-89.6,17.92,-53.76,-89.6,17.92,-35.84,-89.6,17.92,-17.92,-89.6,17.92,-17.92,-89.6,0
1728659164000,0,-89.6,-17.92,0,-107.52,-17.92,0,-107.52,-17.92,0,-107.52,-17.92,-35.84,-107.52,0,-53.76,-89.6,17.92,-71.68,-89.6,35.84,-71.68,-71.68,35.84,-89.6,-53.76,53.76,-89.6,-35.84,53.76,-89.6,-35.84,53.76,-71.68,-17.92,53.76,-71.68,-17.92,53.76,-89.6,-17.92,53.76,-89.6,0,53.76,-89.6,-17.92,53.76,-89.6,-17.92,53.76,-71.68,-17.92,53.76,-71.68,-17.92,35.84,-35.84,-17.92,35.84
1728659165000,-53.76,0,17.92,-35.84,0,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-35.84,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,0,0,-17.92,-17.92,0,-17.92,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,17.92,0
1728659166000,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-35.84,35.84,17.92,-53.76,53.76,17.92,-53.76,53.76,35.84,-71.68,35.84,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,0,35.84,-71.68,-17.92,35.84,-71.68,-17.92,35.84,-71.68,-17.92,35.84,-89.6,-17.92,53.76,-107.52,0,53.76,-107.52,0,53.76,-107.52,17.92,53.76
1728659167000,-107.52,0,53.76,-107.52,-17.92,53.76,-125.44,-17.92,53.76,-125.44,0,71.68,-107.52,0,53.76,-89.6,0,35.84,-89.6,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,17.92,35.84,-71.68,35.84,35.84,-71.68,35.84,35.84,-71.68,17.92,35.84,-53.76,17.92,17.92,-53.76,17.92,17.92,-53.76,17.92,17.92,-35.84,0,17.92,-35.84,-35.84,17.92,-53.76,-71.68,17.92,-35.84,0,0
1728659168000,-35.84,0,17.92,-35.84,-17.92,35.84,-35.84,-17.92,35.84,-17.92,0,35.84,-17.92,0,17.92,-17.92,17.92,17.92,0,17.92,0,0,17.92,0,17.92,17.92,0,0,-17.92,0,0,-35.84,0,0,-17.92,0,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,0,-17.92
1728659169000,17.92,0,-17.92,17.92,-17.92,-17.92,17.92,-35.84,-17.92,17.92,0,-17.92,17.92,0,0,0,0,0,17.92,0,0,17.92,0,0,35.84,0,0,35.84,0,0,35.84,0,-17.92,53.76,0,-35.84,53.76,0,-35.84,53.76,0,-35.84,53.76,0,-35.84,53.76,17.92,-35.84,53.76,17.92,-17.92,53.76,17.92,-35.84,53.76,0,-35.84,71.68,0,-35.84
1728659170000,71.68,0,-35.84,53.76,0,-17.92,53.76,-17.92,-17.92,53.76,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,17.92,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-17.92,0,17.92,0,0,0,0,0,17.92,0,0
1728659171000,17.92,0,-17.92,17.92,0,-17.92,17.92,0,0,17.92,0,0,0,0,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,-17.92,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0
1728659172000,0,0,0,0,0,0,-17.92,0,0,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,-17.92,0,17.92,-35.84,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-35.84,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-35.84,17.92,0,-35.84,17.92,0,-17.92,17.92,0,-17.92,17.92,0
1728659173000,-17.92,17.92,0,-17.92,35.84,17.92,-17.92,17.92,35.84,-17.92,0,35.84,0,-17.92,35.84,-35.84,-53.76,35.84,-35.84,-89.6,35.84,53.76,35.84,53.76,0,125.44,71.68,-17.92,-17.92,53.76,-35.84,35.84,35.84,-53.76,0,17.92,-35.84,35.84,17.92,-17.92,17.92,17.92,-17.92,0,17.92,-71.68,0,0,-125.44,-53.76,17.92,-107.52,-17.92,0,-17.92,-35.84,-35.84,71.68,-35.84,-53.76
1728659174000,161.28,-71.68,-71.68,197.12,-89.6,-71.68,250.88,-107.52,-143.36,555.52,-394.24,-232.96,734.72,232.96,-232.96,-501.76,322.56,-322.56,232.96,-17.92,53.76,71.68,322.56,-197.12,179.2,-71.68,-107.52,250.88,197.12,-143.36,179.2,125.44,-107.52,89.6,17.92,-89.6,53.76,17.92,0,0,-17.92,53.76,-17.92,-53.76,35.84,-35.84,-71.68,53.76,-53.76,-71.68,53.76,-35.84,-71.68,35.84,0,-107.52,0,17.92,-125.44,-17.92
1728659175000,-35.84,-125.44,-17.92,-35.84,-107.52,17.92,-17.92,-71.68,17.92,-17.92,-35.84,17.92,-17.92,-35.84,35.84,-35.84,-17.92,35.84,-35.84,0,35.84,-17.92,0,35.84,-35.84,0,35.84,-35.84,0,35.84,-35.84,-17.92,35.84,-35.84,-17.92,35.84,-35.84,-35.84,17.92,-35.84,-35.84,0,-35.84,-53.76,17.92,-53.76,-53.76,17.92,-53.76,0,0,-35.84,17.92,17.92,-17.92,0,17.92,0,0,35.84
1728659176000,0,0,17.92,0,17.92,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,17.92,-17.92,53.76,17.92,0,53.76,17.92,-17.92,71.68,17.92,-17.92,89.6,17.92,-17.92,107.52,35.84,-35.84,107.52,35.84,-17.92,107.52,17.92
1728659177000,-17.92,107.52,0,35.84,89.6,0,17.92,89.6,0,53.76,71.68,0,53.76,71.68,-17.92,35.84,53.76,-17.92,35.84,35.84,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,35.84,-17.92,53.76,35.84,-17.92,53.76,17.92,-17.92,53.76,0,-17.92,17.92,-17.92,-17.92,-17.92,-35.84,0,-53.76,-53.76,0,-53.76,-71.68,0,-71.68,-71.68,0,-89.6,-89.6,0,-89.6,-89.6,0
1728659178000,-71.68,-107.52,0,-53.76,-107.52,-17.92,-35.84,-125.44,0,-35.84,-125.44,0,-17.92,-107.52,0,-17.92,-89.6,0,-17.92,-71.68,0,0,-71.68,0,17.92,-53.76,0,17.92,-35.84,-17.92,17.92,-35.84,-17.92,35.84,-17.92,-17.92,17.92,-17.92,-17.92,0,0,-17.92,0,-17.92,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,35.84,0,-17.92,35.84,0,-17.92
1728659179000,35.84,17.92,-17.92,35.84,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92
1728659180000,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,-17.92,-17.92,35.84,-17.92,0,35.84,0,-17.92,17.92,0,-17.92,17.92,-17.92,-17.92,17.92,-17.92,-17.92,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-17.92,0,0
1728659181000,-17.92,0,0,0,0,0,0,0,0,0,17.92,-17.92,17.92,17.92,-17.92,0,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,53.76,-17.92,-17.92,53.76,-17.92,-17.92,53.76,0,-17.92,71.68,0,-17.92,71.68,17.92,-17.92,53.76,0,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,71.68,17.92,-17.92
1728659182000,71.68,17.92,-17.92,71.68,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,17.92,-17.92,53.76,0,-17.92,71.68,-17.92,-17.92,89.6,-17.92,-17.92,89.6,0,-17.92,71.68,17.92,-35.84,89.6,0,-53.76,71.68,0,-53.76,53.76,0,-53.76,53.76,17.92,-53.76,35.84,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-17.92,0,0,-17.92,17.92,0,-17.92,17.92,0,-35.84
1728659183000,17.92,-53.76,-17.92,17.92,-35.84,-17.92,17.92,0,0,17.92,0,0,17.92,-17.92,0,35.84,0,0,35.84,0,0,35.84,17.92,0,17.92,17.92,0,35.84,17.92,-17.92,35.84,0,0,35.84,0,0,35.84,-17.92,-17.92,71.68,-17.92,-17.92,53.76,-17.92,-17.92,53.76,0,-17.92,71.68,17.92,-53.76,71.68,17.92,-35.84,71.68,17.92,-35.84,71.68,17.92,-35.84
1728659184000,71.68,17.92,-35.84,53.76,17.92,-35.84,53.76,0,-35.84,53.76,0,-35.84,35.84,-17.92,-35.84,35.84,-35.84,-35.84,35.84,-35.84,-35.84,53.76,-17.92,-35.84,53.76,0,-35.84,53.76,0,-35.84,71.68,0,-35.84,71.68,0,-35.84,89.6,0,-35.84,89.6,0,-35.84,89.6,0,-35.84,107.52,17.92,-35.84,107.52,17.92,-35.84,107.52,0,-53.76,125.44,0,-53.76,125.44,17.92,-53.76
1728659185000,125.44,35.84,-53.76,107.52,35.84,-53.76,107.52,17.92,-35.84,107.52,0,-35.84,89.6,0,-35.84,71.68,-17.92,-35.84,71.68,-17.92,-35.84,71.68,-17.92,-35.84,71.68,-17.92,-35.84,71.68,-17.92,-35.84,71.68,-17.92,-35.84,71.68,17.92,-35.84,71.68,17.92,-35.84,53.76,17.92,-35.84,53.76,17.92,-53.76,53.76,0,-53.76,35.84,0,-35.84,35.84,0,-35.84,17.92,0,-17.92,17.92,-17.92,-17.92
1728659186000,17.92,-17.92,-17.92,17.92,0,-17.92,17.92,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,0,-17.92,0,0,-17.92,0,0,-17.92,0,0,-35.84,0,0,-35.84,0,17.92,-53.76,0,17.92,-71.68,0,35.84,-89.6,-17.92,35.84,-107.52,-17.92,53.76,-107.52,0,53.76,-107.52,-17.92,71.68,-107.52,-17.92,71.68,-107.52,-17.92,71.68,-107.52,-17.92,71.68,-89.6,-35.84,71.68
1728659187000,-89.6,-35.84,71.68,-89.6,-17.92,71.68,-71.68,-17.92,53.76,-53.76,0,53.76,-89.6,0,53.76,-71.68,0,53.76,-35.84,35.84,53.76,-53.76,17.92,35.84,-35.84,17.92,35.84,-53.76,0,17.92,-35.84,17.92,0,-35.84,17.92,0,-17.92,0,-17.92,-53.76,0,-17.92,-53.76,0,-35.84,-71.68,-17.92,-35.84,-71.68,-53.76,-17.92,-35.84,-35.84,-35.84,35.84,-35.84,-17.92,125.44,-53.76,-35.84
1728659188000,250.88,-53.76,-35.84,322.56,-89.6,-89.6,573.44,-232.96,-304.64,788.48,322.56,-250.88,-71.68,286.72,-215.04,-89.6,0,53.76,35.84,197.12,-89.6,232.96,17.92,-89.6,143.36,17.92,-143.36,215.04,35.84,-125.44,107.52,17.92,-89.6,53.76,-17.92,-53.76,53.76,-35.84,-17.92,35.84,-17.92,17.92,17.92,-17.92,17.92,-35.84,0,17.92,-35.84,-17.92,17.92,-53.76,-35.84,35.84,-53.76,-35.84,35.84,-53.76,-35.84,35.84
1728659189000,-53.76,-53.76,35.84,-53.76,-53.76,35.84,-53.76,-53.76,35.84,-71.68,-53.76,35.84,-71.68,-35.84,35.84,-71.68,-35.84,35.84,-53.76,-53.76,53.76,-53.76,-53.76,53.76,-35.84,-35.84,71.68,-17.92,-17.92,35.84,0,-17.92,0,17.92,0,0,35.84,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-35.84,17.92,17.92,-35.84,17.92,17.92,-17.92,0,17.92,-17.92,0,0,0,0,0,0
1728659190000,17.92,0,0,17.92,0,-17.92,17.92,-17.92,-17.92,17.92,-53.76,0,35.84,-35.84,0,0,-17.92,-17.92,-17.92,0,17.92,-35.84,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,17.92,17.92,-17.92,17.92,0,0,17.92,0,0,17.92,0,17.92,17.92,0,17.92,0,0,17.92,-35.84,0,17.92,-53.76,-17.92,0,-35.84,0,0,0,0
1728659191000,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,17.92,-17.92,-17.92,17.92,0,-17.92,0,0,0,0,0,0,0,-17.92,0,-17.92,-17.92,17.92,-35.84,0,17.92,-35.84,-17.92,17.92,-17.92,-17.92,17.92,0,-17.92,17.92,17.92,0,17.92,17.92,0,35.84,17.92,0,35.84,17.92,-17.92,35.84,17.92,-17.92
1728659192000,53.76,17.92,-17.92,53.76,17.92,-17.92,71.68,17.92,-17.92,71.68,0,-35.84,71.68,0,-35.84,71.68,-17.92,-35.84,71.68,-17.92,-35.84,53.76,-17.92,-35.84,35.84,-17.92,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,17.92,-17.92,53.76,17.92,-17.92,35.84,17.92,-17.92,35.84,17.92,-17.92,17.92,17.92,-17.92,17.92,0,0,17.92,0,0,0,0,0,0,0,17.92
1728659193000,-17.92,0,0,-17.92,0,0,-17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,35.84,0,-17.92
1728659194000,35.84,0,-17.92,53.76,0,-17.92,53.76,0,-17.92,53.76,17.92,-35.84,53.76,17.92,-17.92,53.76,17.92,-35.84,53.76,17.92,-35.84,53.76,0,-35.84,35.84,0,-17.92,17.92,0,-35.84,17.92,0,-17.92,17.92,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,0,0,35.84,-17.92,0,53.76,-17.92,0,53.76,-17.92,0,35.84,0,0,35.84,0,0
1728659195000,17.92,0,-17.92,17.92,0,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,35.84,-17.92,35.84,35.84,0,17.92,17.92,0,35.84,17.92,-17.92,35.84,0,-17.92,35.84,-17.92,-17.92,53.76,0,0,71.68,0,-35.84,71.68,0,-35.84,71.68,0,-35.84,53.76,0,-35.84,53.76,17.92,-35.84,35.84,17.92,-35.84,35.84,17.92,-35.84
1728659196000,17.92,17.92,-35.84,17.92,0,-17.92,17.92,0,-17.92,17.92,0,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,-17.92,-17.92,0,0,0,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,0,0,17.92,-17.92,17.92,17.92,0,17.92,17.92,0,0,17.92,17.92,-17.92,0,17.92,-17.92,0,0,-35.84,0,0,-35.84,0
1728659197000,17.92,0,-17.92,35.84,0,-35.84,35.84,0,-35.84,35.84,17.92,-35.84,35.84,17.92,-35.84,17.92,17.92,-17.92,17.92,17.92,-17.92,0,17.92,0,0,17.92,0,0,0,0,-17.92,0,0,0,-17.92,0,0,-17.92,-17.92,0,0,0,0,0,0,0,0,17.92,0,0,17.92,0,17.92,17.92,0,17.92,17.92,0,17.92,17.92
1728659198000,0,17.92,17.92,0,0,17.92,0,0,0,0,-17.92,0,17.92,-17.92,0,17.92,-17.92,0,0,-17.92,-17.92,0,-17.92,0,0,0,-17.92,0,0,-17.92,-17.92,0,-17.92,-17.92,0,0,-17.92,0,0,-35.84,17.92,0,-53.76,17.92,17.92,-71.68,35.84,17.92,-89.6,35.84,35.84,-107.52,35.84,35.84,-125.44,35.84,53.76,-125.44,35.84,53.76
1728659199000,-107.52,17.92,53.76,-89.6,17.92,53.76,-89.6,35.84,53.76,-107.52,53.76,35.84,-89.6,71.68,17.92,-89.6,53.76,17.92,-89.6,53.76,35.84,-89.6,53.76,35.84,-89.6,53.76,35.84,-89.6,53.76,35.84,-89.6,35.84,35.84,-71.68,35.84,35.84,-53.76,35.84,35.84,-53.76,17.92,35.84,-35.84,35.84,35.84,-35.84,17.92,53.76,-35.84,17.92,53.76,-17.92,0,35.84,-17.92,0,35.84,-17.92,0,35.84
1728659200000,-17.92,0,35.84,-17.92,-17.92,35.84,-17.92,-17.92,53.76,-17.92,-17.92,53.76,-17.92,-17.92,53.76,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,35.84,-17.92,-17.92,17.92,-17.92,-17.92,17.92,-35.84,-17.92,17.92,-53.76,0,17.92,-53.76,-17.92,35.84,-53.76,-17.92,35.84,-53.76,0,35.84,-35.84,0,35.84,-35.84,17.92,53.76,-35.84,17.92,53.76,-53.76,0,53.76,-53.76,0,53.76
1728659201000,-53.76,0,35.84,-71.68,0,35.84,-71.68,0,35.84,-71.68,0,17.92,-71.68,0,17.92,-71.68,0,17.92,-71.68,-17.92,0,-53.76,-35.84,0,-35.84,-35.84,0,-17.92,-17.92,-17.92,0,0,-17.92,0,0,0,0,0,0,17.92,0,0,35.84,0,-17.92,35.84,0,-17.92,35.84,0,-17.92,35.84,17.92,-17.92,35.84,0,-17.92,35.84,0,-17.92
1728659202000,35.84,0,-17.92,35.84,17.92,-17.92,53.76,0,-17.92,53.76,0,-17.92,35.84,-17.92,0,17.92,-17.92,0,17.92,-35.84,0,0,-35.84,0,-17.92,-17.92,17.92,-35.84,0,17.92,-35.84,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,17.92,17.92,-17.92,35.84,17.92,-17.92,35.84,17.92,-35.84,35.84,17.92,-35.84,17.92,0
